tradeN;symbol;type;shares;entrySignal;entryTime;entryPrice;exitSignal;exitTime;exitPrice;profit;runUp;drawDown
14977;11_XLF_1D_S_A,<br>XLF (1 Day );Long;265;Entry;2021-08-19 12:00:00 AM;37.33;ProfX;2021-08-25 12:00:00 AM;38.68;355.25;420.1;-30.4
14978;15_TLT_1D_L_A,<br>TLT (1 Day );Long;68;Entry;2021-08-10 12:00:00 AM;147.49;TLx;2021-08-25 12:00:00 AM;147.83;20.62;224.51;-141.33
14979;23_IWM_1D_L_A,<br>IWM (1 Day );Long;47;Entry;2021-08-19 12:00:00 AM;212.43;PTx;2021-08-25 12:00:00 AM;223.54;519.669999999999;520.92;-83.5
14980;24_XBI_1D_L_A,<br>XBI (1 Day );Long;82;Entry;2021-08-19 12:00:00 AM;120.58;PTx;2021-08-25 12:00:00 AM;127.88;596.100000000001;597.35;-172.63
14981;26_XLF_1D_L_A,<br>XLF (1 Day );Long;265;Entry;2021-08-19 12:00:00 AM;37.33;ProfX;2021-08-25 12:00:00 AM;38.68;355.25;420.1;-30.4
14982;35_DIA_1D_L_A,<br>DIA (1 Day );Long;28;Entry;2021-08-23 12:00:00 AM;352.96;ProfX;2021-08-25 12:00:00 AM;354.18;31.660000000001;56.99;-2.37
14983;59_HYG_1D_L_A,<br>XLF (1 Day );Long;267;Entry;2021-08-20 12:00:00 AM;37.46;PTx;2021-08-25 12:00:00 AM;38.59;299.210000000001;300.46;-38.63
14984;68_FXI_1D_L_A,<br>FXI (1 Day );Long;251;Entry;2021-08-19 12:00:00 AM;39.03;TimeX;2021-08-25 12:00:00 AM;40.46;356.43;450.55;-149.34
14985;78_SMH_1D_L_A,<br>SMH (1 Day );Long;78;Entry;2021-08-23 12:00:00 AM;129.67;PTx;2021-08-25 12:00:00 AM;134.07;340.699999999998;341.95;-2.81
14986;79_SMH_1D_L_A,<br>SMH (1 Day );Long;79;Entry;2021-08-19 12:00:00 AM;125.52;ProfX;2021-08-25 12:00:00 AM;133.4;620.020000000001;702.64;-67.61
14987;88_DIA_1D_L_A,<br>DIA (1 Day );Long;28;Entry;2021-08-23 12:00:00 AM;352.96;ProfX;2021-08-25 12:00:00 AM;354.18;31.660000000001;56.99;-2.37
14988;93_DIA_1D_L_A,<br>DIA (1 Day );Long;28;Entry;2021-08-18 12:00:00 AM;352.62;ProfX;2021-08-25 12:00:00 AM;354.18;41.18;66.51;-149.93
14989;95_TLT_1D_L_A,<br>TLT (1 Day );Long;66;Entry;2021-08-24 12:00:00 AM;149.76;SLx;2021-08-25 12:00:00 AM;148.45;-88.959999999998;19.21;-87.71
14990;4_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-08-20 12:00:00 AM;348.98;TimeX;2021-08-26 12:00:00 AM;352.16;89.72;174.49;-14.3
14991;39_SPY_1D_L_A,<br>SPY (1 Day );Long;23;Entry;2021-08-20 12:00:00 AM;440.23;PTx;2021-08-27 12:00:00 AM;449.57;212.319999999999;213.57;-13.21
14992;69_FXI_1D_L_A,<br>FXI (1 Day );Long;251;Entry;2021-08-19 12:00:00 AM;39.03;ProfX;2021-08-27 12:00:00 AM;40.14;276.11;450.55;-149.34
14993;82_SPX_2D_L_A,<br>SPY (2 Days );Long;23;Entry;2021-08-20 12:00:00 AM;440.23;TimeX;2021-08-27 12:00:00 AM;450.25;227.96;238.41;-13.21
14994;28_SPY_1D_L_A,<br>SPY (1 Day );Long;22;Entry;2021-08-25 12:00:00 AM;448.17;TimeX;2021-08-30 12:00:00 AM;450.97;59.1;60.35;-45.47
14995;44_SPX_3D_L_A,<br>SPY (3 Days );Long;23;Entry;2021-08-20 12:00:00 AM;436.27;PTx;2021-08-30 12:00:00 AM;452.06;360.67;361.92;-4.7
14996;101_QQQ_1D_L_A,<br>QQQ (1 Day );Long;27;Entry;2021-08-25 12:00:00 AM;374.63;ProfX;2021-08-30 12:00:00 AM;380.26;149.51;164.26;-73.07
14997;3_QQQ_1D_L_A,<br>QQQ (1 Day );Long;27;Entry;2021-08-26 12:00:00 AM;373.92;ProfX;2021-08-31 12:00:00 AM;379.95;160.309999999999;183.43;-53.9
14998;22_SPY_1D_L_A,<br>SPY (1 Day );Long;22;Entry;2021-08-25 12:00:00 AM;448.17;TimeX;2021-08-31 12:00:00 AM;451.56;72.08;106.55;-45.47
14999;58_SPY_1D_L_A,<br>SPY (1 Day );Long;23;Entry;2021-08-18 12:00:00 AM;442.96;TimeX;2021-08-31 12:00:00 AM;451.56;195.299999999999;231.28;-158.57
15000;64_QQQ_1D_L_A,<br>QQQ (1 Day );Long;27;Entry;2021-08-24 12:00:00 AM;373.84;TimeX;2021-08-31 12:00:00 AM;379.95;162.469999999999;185.59;-51.74
15001;2_SPX_1D_L_A,<br>SPY (1 Day );Long;22;Entry;2021-08-26 12:00:00 AM;448.61;ProfX;2021-09-01 12:00:00 AM;451.8;67.68;97.75;-55.15
15002;70_FXI_1D_S_A,<br>FXI (1 Day );Short;247;Entry;2021-08-26 12:00:00 AM;40.01;SLx;2021-09-01 12:00:00 AM;41.95;-481.680000000001;70.38;-480.43
15003;91_DIA_1D_L_A,<br>DIA (1 Day );Long;28;Entry;2021-08-26 12:00:00 AM;354.47;TimeX;2021-09-01 12:00:00 AM;353.55;-28.26;19.75;-68.45
15004;94_TLT_1D_L_A,<br>TLT (1 Day );Long;67;Entry;2021-08-25 12:00:00 AM;149.21;TimeX;2021-09-01 12:00:00 AM;148.89;-23.94;57.71;-115.15
15005;60_QQQ_1D_L_A,<br>QQQ (1 Day );Long;27;Entry;2021-08-30 12:00:00 AM;376.85;ProfX;2021-09-02 12:00:00 AM;380.4;93.35;156.97;-1.79
15006;71_TLT_1D_L_A,<br>TLT (1 Day );Long;67;Entry;2021-08-25 12:00:00 AM;149.21;TimeX;2021-09-02 12:00:00 AM;149.54;19.609999999999;57.71;-115.15
15007;11_XLF_1D_S_A,<br>XLF (1 Day );Long;260;Entry;2021-08-27 12:00:00 AM;38.54;TimeX;2021-09-03 12:00:00 AM;38.07;-124.7;128.75;-146.85
15008;26_XLF_1D_L_A,<br>XLF (1 Day );Long;260;Entry;2021-08-27 12:00:00 AM;38.54;TimeX;2021-09-03 12:00:00 AM;38.07;-124.7;128.75;-146.85
15009;43_SPX_3D_L_A,<br>SPY (3 Days );Long;22;Entry;2021-08-27 12:00:00 AM;448.17;TimeX;2021-09-03 12:00:00 AM;453.08;105.519999999999;128.11;-45.47
15010;83_SPX_2D_L_A,<br>SPY (2 Days );Long;22;Entry;2021-08-25 12:00:00 AM;447.97;ProfX;2021-09-03 12:00:00 AM;453.08;109.919999999999;132.51;-41.07
15011;84_SPX_2D_L_A,<br>SPY (2 Days );Long;23;Entry;2021-08-23 12:00:00 AM;445.16;ProfX;2021-09-03 12:00:00 AM;453.08;179.659999999999;203.22;-40.81
15012;1_SPX_1D_L_A,<br>SPY (1 Day );Long;22;SeptLong;2021-09-01 12:00:00 AM;452.56;MaxHoldL;2021-09-07 12:00:00 AM;452.71;0.800000000001;31.53;-23.47
15013;15_TLT_1D_L_A,<br>TLT (1 Day );Long;68;Entry;2021-08-26 12:00:00 AM;147.97;TLx;2021-09-07 12:00:00 AM;147.26;-50.780000000001;142.91;-49.53
15014;20_TLT_1D_L_A,<br>TLT (1 Day );Long;67;Entry;2021-08-25 12:00:00 AM;149.21;TLx;2021-09-07 12:00:00 AM;147.26;-133.150000000001;57.71;-131.9
15015;21_TLT_1D_L_A,<br>TLT (1 Day );Long;67;Entry;2021-08-25 12:00:00 AM;149.21;TLx;2021-09-07 12:00:00 AM;147.26;-133.150000000001;57.71;-131.9
15016;29_DIA_1D_L_A,<br>DIA (1 Day );Long;28;Entry;2021-08-26 12:00:00 AM;354.47;TLx;2021-09-07 12:00:00 AM;351.89;-74.740000000001;19.75;-73.49
15017;7_XBI_1D_L_A,<br>XBI (1 Day );Long;74;Entry;2021-09-02 12:00:00 AM;135.33;TLx;2021-09-08 12:00:00 AM;131.95;-252.620000000002;93.47;-251.37
15018;17_SPY_1D_L_A,<br>SPY (1 Day );Long;23;Entry;2021-08-20 12:00:00 AM;440.23;TLx;2021-09-08 12:00:00 AM;450.33;229.799999999999;316.61;-13.21
15019;24_XBI_1D_L_A,<br>XBI (1 Day );Long;74;Entry;2021-09-02 12:00:00 AM;135.33;TLx;2021-09-08 12:00:00 AM;131.95;-252.620000000002;93.47;-251.37
15020;23_IWM_1D_L_A,<br>IWM (1 Day );Long;44;Entry;2021-09-02 12:00:00 AM;228.33;TimeX;2021-09-09 12:00:00 AM;223.81;-201.38;65.19;-252.05
15021;52_GDX_1D_S_A,<br>GDX (1 Day );Short;309;Entry;2021-09-02 12:00:00 AM;32.41;ProfX;2021-09-09 12:00:00 AM;31.96;136.550000000001;205.78;-344.24
15022;3_QQQ_1D_L_A,<br>QQQ (1 Day );Long;26;Entry;2021-09-01 12:00:00 AM;381.04;TimeX;2021-09-10 12:00:00 AM;376.59;-118.2;43.99;-125.79
15023;10_TLT_1D_L_A,<br>TLT (1 Day );Long;68;Entry;2021-09-09 12:00:00 AM;148.17;ProfX;2021-09-10 12:00:00 AM;148.4;13.139999999999;115.71;-23.01
15024;39_SPY_1D_L_A,<br>SPY (1 Day );Long;22;Entry;2021-08-31 12:00:00 AM;452.13;TimeX;2021-09-10 12:00:00 AM;445.44;-149.68;40.99;-151.29
15025;70_FXI_1D_S_A,<br>FXI (1 Day );Short;239;Entry;2021-09-02 12:00:00 AM;41.75;TimeX;2021-09-10 12:00:00 AM;41.57;40.52;125.42;-192.45
15026;16_QQQ_1D_L_A,<br>QQQ (1 Day );Long;27;Entry;2021-08-23 12:00:00 AM;368.8;TLx;2021-09-13 12:00:00 AM;374.79;159.23;376.21;-1.52
15027;54_QQQ_1D_L_A,<br>QQQ (1 Day );Long;26;Entry;2021-09-09 12:00:00 AM;381.01;SLx;2021-09-13 12:00:00 AM;374.4;-174.359999999999;28.39;-173.11
15028;61_QQQ_1D_L_A,<br>QQQ (1 Day );Long;26;Entry;2021-09-02 12:00:00 AM;381.97;TimeX;2021-09-13 12:00:00 AM;376.33;-149.140000000001;19.81;-202.75
15029;19_XLK_1D_L_A,<br>XLK (1 Day );Long;58;Entry;2021-09-10 12:00:00 AM;159.07;TimeX;2021-09-14 12:00:00 AM;156.48;-152.72;21.37;-199.61
15030;25_XLK_1D_L_A,<br>XLK (1 Day );Long;63;Entry;2021-09-10 12:00:00 AM;159.07;TimeX;2021-09-14 12:00:00 AM;156.48;-165.67;23.32;-216.71
15031;59_HYG_1D_L_A,<br>XLF (1 Day );Long;261;Entry;2021-09-03 12:00:00 AM;38.24;TimeX;2021-09-14 12:00:00 AM;37.5;-195.640000000001;19.63;-225.71
15032;79_SMH_1D_L_A,<br>SMH (1 Day );Long;74;Entry;2021-09-03 12:00:00 AM;135.41;TimeX;2021-09-14 12:00:00 AM;137.25;133.66;207.43;-141.11
15033;90_DIA_1D_L_A,<br>DIA (1 Day );Long;28;Entry;2021-09-08 12:00:00 AM;350.82;SLx;2021-09-14 12:00:00 AM;346.52;-122.9;46.07;-121.65
15034;95_TLT_1D_L_A,<br>TLT (1 Day );Long;67;Entry;2021-09-07 12:00:00 AM;147.26;PTx;2021-09-14 12:00:00 AM;151.48;280.24;281.49;-41.45
15035;68_FXI_1D_L_A,<br>FXI (1 Day );Long;241;Entry;2021-09-13 12:00:00 AM;41.48;SLx;2021-09-15 12:00:00 AM;40.06;-344.72;37.31;-343.47
15036;12_KRE_1D_L_A,<br>KRE (1 Day );Long;157;Entry;2021-09-13 12:00:00 AM;64.17;TimeX;2021-09-16 12:00:00 AM;63.76;-66.870000000001;83.53;-238.32
15037;30_XLK_1D_L_A,<br>XLK (1 Day );Long;63;Entry;2021-09-10 12:00:00 AM;159.07;TimeX;2021-09-16 12:00:00 AM;157.94;-73.69;23.32;-216.71
15038;53_GDX_1D_L_A,<br>GDX (1 Day );Long;313;Entry;2021-09-10 12:00:00 AM;31.95;SLx;2021-09-16 12:00:00 AM;30.68;-400.01;208.46;-398.76
15039;69_FXI_1D_L_A,<br>FXI (1 Day );Long;238;Entry;2021-09-09 12:00:00 AM;41.34;SLx;2021-09-16 12:00:00 AM;39.54;-430.900000000001;191.53;-429.65
15040;74_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-09-10 12:00:00 AM;351.25;TimeX;2021-09-16 12:00:00 AM;348.18;-91.53;10.64;-161.91
15041;93_DIA_1D_L_A,<br>DIA (1 Day );Long;28;Entry;2021-09-08 12:00:00 AM;350.82;TimeX;2021-09-16 12:00:00 AM;348.18;-76.42;46.07;-144.33
15042;4_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-09-13 12:00:00 AM;348.91;TimeX;2021-09-17 12:00:00 AM;345.64;-97.330000000001;46.89;-112.9
15043;35_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-09-13 12:00:00 AM;348.91;TimeX;2021-09-17 12:00:00 AM;345.64;-97.330000000001;46.89;-112.9
15044;64_QQQ_1D_L_A,<br>QQQ (1 Day );Long;26;Entry;2021-09-10 12:00:00 AM;381.23;TimeX;2021-09-17 12:00:00 AM;373.83;-194.900000000001;17.99;-221.47
15045;78_SMH_1D_L_A,<br>SMH (1 Day );Long;74;Entry;2021-09-10 12:00:00 AM;136.26;TimeX;2021-09-17 12:00:00 AM;135.5;-58.739999999999;153.41;-95.97
15046;81_IWM_1D_L_A,<br>IWM (1 Day );Long;45;Entry;2021-09-09 12:00:00 AM;223.54;TimeX;2021-09-17 12:00:00 AM;222.48;-50.199999999999;122.5;-202.4
15047;89_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-09-10 12:00:00 AM;351.25;TimeX;2021-09-17 12:00:00 AM;345.64;-165.19;10.64;-180.76
15048;101_QQQ_1D_L_A,<br>QQQ (1 Day );Long;26;Entry;2021-09-10 12:00:00 AM;381.23;TimeX;2021-09-17 12:00:00 AM;373.83;-194.900000000001;17.99;-221.47
15049;7_XBI_1D_L_A,<br>XBI (1 Day );Long;76;Entry;2021-09-13 12:00:00 AM;132.01;TLx;2021-09-20 12:00:00 AM;128.13;-297.38;103.63;-296.13
15050;13_QQQ_1D_L_A,<br>QQQ (1 Day );Long;27;Entry;2021-09-14 12:00:00 AM;377.86;TLx;2021-09-20 12:00:00 AM;367.46;-283.300000000001;26.83;-282.05
15051;16_QQQ_1D_L_A,<br>QQQ (1 Day );Long;26;Entry;2021-09-16 12:00:00 AM;376.68;TLx;2021-09-20 12:00:00 AM;367.46;-242.220000000001;56.47;-240.97
15052;19_XLK_1D_L_A,<br>XLK (1 Day );Long;58;Entry;2021-09-20 12:00:00 AM;152.93;TLx1;2021-09-20 12:00:00 AM;152.04;-54.120000000001;43.99;-52.87
15053;24_XBI_1D_L_A,<br>XBI (1 Day );Long;76;Entry;2021-09-13 12:00:00 AM;132.01;TLx;2021-09-20 12:00:00 AM;128.13;-297.38;103.63;-296.13
15054;25_XLK_1D_L_A,<br>XLK (1 Day );Long;64;Entry;2021-09-20 12:00:00 AM;152.93;TLx1;2021-09-20 12:00:00 AM;152.04;-59.460000000001;48.67;-58.21
15055;27_SPY_1D_L_A,<br>SPY (1 Day );Long;23;Entry;2021-09-15 12:00:00 AM;444.62;TLx;2021-09-20 12:00:00 AM;434.88;-226.52;85.92;-225.27
15056;29_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-09-17 12:00:00 AM;346.85;TLx;2021-09-20 12:00:00 AM;340.22;-194.77;23.4;-193.52
15057;36_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-09-13 12:00:00 AM;348.91;SLx;2021-09-20 12:00:00 AM;340.22;-254.51;46.89;-253.26
15058;39_SPY_1D_L_A,<br>SPY (1 Day );Long;22;Entry;2021-09-13 12:00:00 AM;448.64;SLx;2021-09-20 12:00:00 AM;434.88;-305.22;4.91;-303.97
15059;43_SPX_3D_L_A,<br>SPY (3 Days );Long;22;Entry;2021-09-10 12:00:00 AM;450.7;TLx;2021-09-20 12:00:00 AM;434.04;-369.019999999999;39.89;-367.77
15060;52_GDX_1D_S_A,<br>GDX (1 Day );Short;317;Entry;2021-09-13 12:00:00 AM;31.68;ProfX;2021-09-20 12:00:00 AM;30.45;387.41;509.12;-299.23
15061;63_QQQ_1D_L_A,<br>QQQ (1 Day );Long;27;Entry;2021-09-13 12:00:00 AM;378.99;TLx;2021-09-20 12:00:00 AM;367.46;-313.810000000001;10.63;-312.56
15062;65_SPX_1D_L_A,<br>SPY (1 Day );Long;22;Entry;2021-09-16 12:00:00 AM;447.32;TLx;2021-09-20 12:00:00 AM;434.88;-276.18;21.63;-274.93
15063;68_FXI_1D_L_A,<br>FXI (1 Day );Long;251;Entry;2021-09-20 12:00:00 AM;38.59;SLx1;2021-09-20 12:00:00 AM;38.52;-20.07;41.42;-18.82
15064;75_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-09-10 12:00:00 AM;351.25;SLx;2021-09-20 12:00:00 AM;340.22;-322.369999999999;10.64;-321.12
15065;79_SMH_1D_L_A,<br>SMH (1 Day );Long;73;Entry;2021-09-15 12:00:00 AM;137.15;TLx;2021-09-20 12:00:00 AM;132.61;-333.919999999999;86.35;-332.67
15066;82_SPX_2D_L_A,<br>SPY (2 Days );Long;22;Entry;2021-09-14 12:00:00 AM;448.64;TLx;2021-09-20 12:00:00 AM;433.14;-343.5;4.91;-342.25
15067;83_SPX_2D_L_A,<br>SPY (2 Days );Long;22;Entry;2021-09-10 12:00:00 AM;450.7;TLx;2021-09-20 12:00:00 AM;434.88;-350.54;39.89;-349.29
15068;84_SPX_2D_L_A,<br>SPY (2 Days );Long;22;Entry;2021-09-10 12:00:00 AM;450.7;TLx;2021-09-20 12:00:00 AM;433.14;-388.82;39.89;-387.57
15069;93_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-09-17 12:00:00 AM;346.85;SLx;2021-09-20 12:00:00 AM;340.22;-194.77;23.4;-193.52
15070;96_TLT_1D_S_A,<br>TLT (1 Day );Short;67;Entry;2021-09-14 12:00:00 AM;149.73;TimeX;2021-09-20 12:00:00 AM;151.02;-88.930000000001;67.76;-124.53
15071;67_IWM_1D_L_A,<br>IWM (1 Day );Long;45;Entry;2021-09-13 12:00:00 AM;223.21;TimeX;2021-09-21 12:00:00 AM;217.52;-258.55;23.95;-405.8
15072;10_TLT_1D_L_A,<br>TLT (1 Day );Long;66;Entry;2021-09-21 12:00:00 AM;150.71;ProfX;2021-09-22 12:00:00 AM;151.79;68.779999999999;70.03;-34.91
15073;20_TLT_1D_L_A,<br>TLT (1 Day );Long;67;Entry;2021-09-20 12:00:00 AM;150.57;HHx;2021-09-22 12:00:00 AM;151.57;64.5;65.75;-26.04
15074;21_TLT_1D_L_A,<br>TLT (1 Day );Long;67;Entry;2021-09-20 12:00:00 AM;150.57;HHx;2021-09-22 12:00:00 AM;151.57;64.5;65.75;-26.04
15075;27_SPY_1D_L_A,<br>SPY (1 Day );Long;23;Entry;2021-09-21 12:00:00 AM;436.53;PTx;2021-09-22 12:00:00 AM;439.92;75.47;76.72;-80.83
15076;15_TLT_1D_L_A,<br>TLT (1 Day );Long;67;Entry;2021-09-20 12:00:00 AM;150.57;TLx;2021-09-23 12:00:00 AM;149.03;-105.679999999999;80.49;-104.43
15077;18_QQQ_1D_L_A,<br>QQQ (1 Day );Long;27;Entry;2021-09-22 12:00:00 AM;367.09;ProfX;2021-09-23 12:00:00 AM;372.98;156.53;186.4;-31.76
15078;19_XLK_1D_L_A,<br>XLK (1 Day );Long;54;Entry;2021-09-22 12:00:00 AM;153.27;ProfX;2021-09-23 12:00:00 AM;156.6;177.319999999999;198.55;-37.97
15079;25_XLK_1D_L_A,<br>XLK (1 Day );Long;66;Entry;2021-09-22 12:00:00 AM;153.27;ProfX;2021-09-23 12:00:00 AM;156.6;217.279999999999;242.95;-46.13
15080;59_HYG_1D_L_A,<br>XLF (1 Day );Long;274;Entry;2021-09-22 12:00:00 AM;36.96;PTx;2021-09-23 12:00:00 AM;37.59;170.120000000001;171.37;-23.17
15081;74_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-09-22 12:00:00 AM;341.16;PTx;2021-09-23 12:00:00 AM;347.02;167.439999999999;168.69;-22.13
15082;75_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-09-22 12:00:00 AM;341.16;PTx;2021-09-23 12:00:00 AM;348.6;213.26;214.51;-22.13
15083;76_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-09-22 12:00:00 AM;341.16;PTx;2021-09-23 12:00:00 AM;347.02;167.439999999999;168.69;-22.13
15084;89_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-09-21 12:00:00 AM;341.41;PTx;2021-09-23 12:00:00 AM;345.64;120.169999999999;121.42;-70.85
15085;90_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-09-22 12:00:00 AM;341.16;PTx;2021-09-23 12:00:00 AM;345.44;121.619999999999;122.87;-22.13
15086;97_TLT_1D_S_A,<br>TLT (1 Day );Short;67;Entry;2021-09-17 12:00:00 AM;149.18;TimeX;2021-09-23 12:00:00 AM;148.36;52.44;55.03;-176.12
15087;9_TLT_1D_L_A,<br>TLT (1 Day );Short;66;Entry;2021-09-22 12:00:00 AM;150.79;PTx;2021-09-24 12:00:00 AM;147.84;192.199999999999;193.45;-67.25
15088;92_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-09-21 12:00:00 AM;341.41;ProfX;2021-09-24 12:00:00 AM;347.87;184.839999999999;209.29;-70.85
15089;96_TLT_1D_S_A,<br>TLT (1 Day );Short;66;Entry;2021-09-21 12:00:00 AM;150.71;PTx;2021-09-24 12:00:00 AM;147.28;223.88;225.13;-72.53
15090;60_QQQ_1D_L_A,<br>QQQ (1 Day );Long;27;Entry;2021-09-22 12:00:00 AM;367.09;ProfX;2021-09-27 12:00:00 AM;370.35;85.52;186.4;-31.76
15091;99_KRE_1D_L_A,<br>KRE (1 Day );Long;157;Entry;2021-09-20 12:00:00 AM;61.94;PTx;2021-09-27 12:00:00 AM;67.38;851.579999999999;852.83;-167.67
15092;13_QQQ_1D_L_A,<br>QQQ (1 Day );Long;27;Entry;2021-09-21 12:00:00 AM;367.58;TLx;2021-09-28 12:00:00 AM;364.48;-86.199999999999;173.17;-84.95
15093;17_SPY_1D_L_A,<br>SPY (1 Day );Long;23;Entry;2021-09-23 12:00:00 AM;439.85;TLx;2021-09-28 12:00:00 AM;439.43;-12.16;114.67;-10.91
15094;29_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-09-24 12:00:00 AM;346.5;TLx;2021-09-28 12:00:00 AM;344.2;-69.2;114.75;-67.95
15095;41_SPY_1D_L_A,<br>SPY (1 Day );Long;23;Entry;2021-09-27 12:00:00 AM;442.81;TLx;2021-09-28 12:00:00 AM;435;-182.13;27.27;-180.88
15096;51_GDX_1D_L_A,<br>GDX (1 Day );Long;138;Entry;2021-09-22 12:00:00 AM;30.7;TLx;2021-09-28 12:00:00 AM;29.02;-234.34;73.27;-233.09
15097;53_GDX_1D_L_A,<br>GDX (1 Day );Long;328;Entry;2021-09-21 12:00:00 AM;30.74;SLx;2021-09-28 12:00:00 AM;29.11;-537.140000000001;162.75;-535.89
15098;56_QQQ_1D_L_A,<br>QQQ (1 Day );Long;27;Entry;2021-09-23 12:00:00 AM;370.76;SLx;2021-09-28 12:00:00 AM;360.02;-292.48;87.31;-291.23
15099;61_QQQ_1D_L_A,<br>QQQ (1 Day );Long;27;Entry;2021-09-23 12:00:00 AM;370.76;TLx;2021-09-28 12:00:00 AM;362.27;-231.73;87.31;-230.48
15100;68_FXI_1D_L_A,<br>FXI (1 Day );Long;259;Entry;2021-09-22 12:00:00 AM;39.09;TimeX;2021-09-28 12:00:00 AM;38.84;-67.25;177.46;-234.35
15101;71_TLT_1D_L_A,<br>TLT (1 Day );Long;67;Entry;2021-09-24 12:00:00 AM;147.84;SLx;2021-09-28 12:00:00 AM;144.33;-237.669999999999;0;-236.42
15102;79_SMH_1D_L_A,<br>SMH (1 Day );Long;75;Entry;2021-09-22 12:00:00 AM;133.19;TLx;2021-09-28 12:00:00 AM;132.12;-82.749999999999;281.5;-81.5
15103;69_FXI_1D_L_A,<br>FXI (1 Day );Long;262;Entry;2021-09-21 12:00:00 AM;38.56;ProfX;2021-09-29 12:00:00 AM;38.56;-2.5;318.39;-98.19
15104;78_SMH_1D_L_A,<br>SMH (1 Day );Long;75;Entry;2021-09-22 12:00:00 AM;133.19;TimeX;2021-09-29 12:00:00 AM;128.28;-370.75;281.5;-398.75
15105;80_SMH_1D_L_A,<br>SMH (1 Day );Long;75;Entry;2021-09-22 12:00:00 AM;133.19;TLx;2021-09-29 12:00:00 AM;128.78;-333.25;281.5;-332
15106;58_SPY_1D_L_A,<br>SPY (1 Day );Long;23;Entry;2021-09-23 12:00:00 AM;439.85;TLx;2021-09-30 12:00:00 AM;432.72;-166.49;114.67;-165.24
15107;65_SPX_1D_L_A,<br>SPY (1 Day );Long;23;Entry;2021-09-21 12:00:00 AM;436.53;TLx;2021-09-30 12:00:00 AM;430.48;-141.65;191.03;-140.4
15108;82_SPX_2D_L_A,<br>SPY (2 Days );Long;23;Entry;2021-09-22 12:00:00 AM;436.53;TimeX;2021-09-30 12:00:00 AM;429.14;-172.470000000001;191.03;-179.5
15109;39_SPY_1D_L_A,<br>SPY (1 Day );Long;23;Entry;2021-09-22 12:00:00 AM;436.05;TimeX;2021-10-01 12:00:00 AM;434.24;-44.13;202.07;-204.11
15110;43_SPX_3D_L_A,<br>SPY (3 Days );Long;23;Entry;2021-09-23 12:00:00 AM;436.53;TLx;2021-10-01 12:00:00 AM;432.09;-104.62;191.03;-103.37
15111;12_KRE_1D_L_A,<br>KRE (1 Day );Long;147;Entry;2021-09-29 12:00:00 AM;67.94;TimeX;2021-10-04 12:00:00 AM;69.62;244.460000000001;351.55;-57.11
15112;57_SMH_1D_L_A,<br>SMH (1 Day );Long;78;Entry;2021-10-01 12:00:00 AM;128.74;SLx;2021-10-04 12:00:00 AM;125.05;-290.320000000001;6.55;-289.07
15113;84_SPX_2D_L_A,<br>SPY (2 Days );Long;23;Entry;2021-09-22 12:00:00 AM;436.53;TLx;2021-10-04 12:00:00 AM;426.53;-232.5;191.03;-231.25
15114;18_QQQ_1D_L_A,<br>QQQ (1 Day );Long;28;Entry;2021-09-29 12:00:00 AM;361.17;TimeX;2021-10-05 12:00:00 AM;357.38;-108.620000000001;60.35;-305.05
15115;19_XLK_1D_L_A,<br>XLK (1 Day );Long;43;Entry;2021-10-01 12:00:00 AM;149.86;TimeX;2021-10-05 12:00:00 AM;150.17;10.83;86.47;-129.39
15116;25_XLK_1D_L_A,<br>XLK (1 Day );Long;67;Entry;2021-10-01 12:00:00 AM;149.86;TimeX;2021-10-05 12:00:00 AM;150.17;18.27;135.43;-200.91
15117;30_XLK_1D_L_A,<br>XLK (1 Day );Long;66;Entry;2021-09-29 12:00:00 AM;151.21;TimeX;2021-10-05 12:00:00 AM;150.17;-71.139999999999;50.89;-287.03
15118;81_IWM_1D_L_A,<br>IWM (1 Day );Long;46;Entry;2021-10-01 12:00:00 AM;219.95;ProfX;2021-10-05 12:00:00 AM;221.02;46.72;162.05;-102.91
15119;97_TLT_1D_S_A,<br>TLT (1 Day );Short;69;Entry;2021-09-29 12:00:00 AM;144.8;TimeX;2021-10-05 12:00:00 AM;143.58;81.68;91.21;-46.79
15120;41_SPY_1D_L_A,<br>SPY (1 Day );Long;23;Entry;2021-09-30 12:00:00 AM;436.02;TimeX;2021-10-06 12:00:00 AM;434.9;-28.259999999999;16;-223.43
